user_id,signup_date,plan_type,monthly_price,login_frequency_per_week,watch_time_hours_per_week,last_active_days,payment_failures,support_tickets,months_subscribed,cancelled
11716,2024-08-26,Standard,299,1,15.6,23,0,0,4,0
11717,2023-01-21,Standard,299,3,6.5,22,0,0,15,0
11718,2023-10-30,Premium,499,8,7.3,15,0,0,17,0
11719,2023-03-25,Basic,199,3,9.0,1,0,0,11,0
11720,2024-10-20,Premium,499,6,11.9,15,0,1,4,1
11721,2024-03-28,Standard,299,5,3.6,17,0,0,4,0
11722,2024-01-22,Basic,199,7,8.4,23,0,1,4,0
11723,2024-05-21,Premium,499,3,0.0,8,0,1,19,0
11724,2023-09-14,Standard,299,3,6.9,24,2,1,2,0
11725,2024-07-23,Basic,199,9,12.3,7,0,1,16,0
11726,2024-06-10,Standard,299,3,5.1,0,0,0,20,0
11727,2023-06-11,Premium,499,5,8.7,4,1,0,13,1
11728,2023-06-12,Basic,199,5,5.9,6,0,0,8,0
11729,2024-06-07,Basic,199,10,4.6,9,0,0,19,0
11730,2023-09-28,Basic,199,5,11.9,21,0,0,22,0
11731,2024-05-06,Basic,199,8,3.8,10,0,0,2,0
11732,2023-07-27,Premium,499,10,9.2,11,0,1,17,0
11733,2024-06-22,Standard,299,2,9.2,0,0,0,23,0
11734,2024-08-06,Basic,199,1,4.6,25,0,0,12,0
11735,2023-03-01,Basic,199,7,8.6,5,0,1,14,0
11736,2024-03-05,Basic,199,2,4.3,3,0,2,12,0
11737,2024-10-18,Premium,499,2,10.1,2,2,1,22,0
11738,2024-08-27,Basic,199,3,2.7,3,0,0,13,0
11739,2023-11-05,Premium,499,3,6.6,23,0,1,10,0
11740,2024-06-03,Standard,299,4,7.0,26,1,2,4,1
11741,2024-08-13,Basic,199,2,12.5,5,1,0,7,1
11742,2023-01-27,Premium,499,6,8.6,24,1,0,22,1
11743,2024-11-16,Standard,299,3,11.8,4,0,0,2,0
11744,2024-07-15,Standard,299,4,10.2,26,1,0,15,0
11745,2023-07-18,Premium,499,6,10.2,8,0,3,4,0
11746,2024-01-22,Basic,199,3,6.7,3,0,0,9,0
11747,2023-12-15,Basic,199,7,12.1,13,2,1,6,0
11748,2024-11-23,Standard,299,2,6.6,14,0,0,17,0
11749,2024-06-19,Basic,199,3,1.1,27,0,0,7,1
11750,2024-01-13,Basic,199,6,7.1,3,1,1,16,1
11751,2024-07-11,Basic,199,2,9.8,21,0,0,17,1
11752,2024-06-10,Basic,199,8,1.6,13,0,1,8,0
11753,2023-06-02,Premium,499,4,4.5,28,0,0,3,0
11754,2023-07-25,Basic,199,4,3.1,9,0,0,21,0
11755,2024-03-30,Standard,299,3,11.1,26,0,1,22,0
11756,2023-09-30,Standard,299,4,14.7,6,0,1,20,0
11757,2023-08-24,Standard,299,5,7.2,29,0,1,6,0
11758,2024-06-04,Basic,199,9,10.1,17,0,1,23,0
11759,2024-11-08,Premium,499,2,10.0,19,0,0,18,0
11760,2024-12-26,Basic,199,2,14.2,14,0,1,11,0
11761,2024-05-15,Premium,499,1,5.4,28,1,2,6,1
11762,2023-04-27,Premium,499,6,7.1,7,0,1,13,0
11763,2024-01-21,Standard,299,5,6.6,8,1,1,9,0
11764,2023-12-10,Standard,299,1,8.3,4,1,0,8,0
11765,2024-08-06,Standard,299,5,18.0,5,0,1,13,0
11766,2024-01-30,Basic,199,4,8.1,25,0,1,14,0
11767,2023-03-05,Premium,499,1,4.6,11,1,1,1,0
11768,2024-12-17,Premium,499,2,3.4,6,0,0,5,0
11769,2024-12-21,Basic,199,6,13.0,6,0,0,6,0
11770,2023-03-13,Standard,299,6,4.6,14,0,0,9,0
11771,2023-10-01,Premium,499,3,10.7,18,0,2,20,0
11772,2023-11-16,Premium,499,5,5.3,12,0,0,13,0
11773,2023-12-04,Standard,299,6,2.9,17,0,1,1,0
11774,2024-01-01,Standard,299,1,10.4,9,0,0,22,0
11775,2024-05-09,Basic,199,6,5.5,7,0,1,6,0
11776,2024-08-29,Premium,499,5,9.7,24,1,0,7,1
11777,2023-06-15,Basic,199,8,10.0,10,0,0,10,0
11778,2024-06-27,Standard,299,7,10.2,7,0,1,4,0
11779,2023-01-11,Basic,199,5,6.9,7,0,0,18,0
11780,2023-10-28,Basic,199,3,10.7,14,0,0,16,1
11781,2024-12-29,Standard,299,1,4.3,1,0,0,19,1
11782,2023-04-12,Premium,499,6,0.0,26,1,0,11,1
11783,2024-02-29,Basic,199,3,10.8,19,1,5,17,0
11784,2024-01-27,Standard,299,1,8.7,21,0,2,2,0
11785,2023-08-02,Basic,199,5,5.6,23,0,0,7,0
11786,2024-11-21,Basic,199,2,2.1,12,0,1,9,0
11787,2023-03-29,Standard,299,6,0.0,17,0,1,14,0
11788,2024-07-06,Standard,299,2,8.2,11,0,1,17,0
11789,2024-02-05,Basic,199,4,14.6,7,0,0,15,0
11790,2024-08-10,Basic,199,2,7.4,16,0,1,7,0
11791,2023-02-15,Basic,199,3,6.6,26,0,0,7,1
11792,2024-11-02,Basic,199,2,7.9,5,0,1,14,0
11793,2024-04-07,Premium,499,3,16.7,15,1,0,9,0
11794,2024-08-14,Premium,499,1,11.0,23,1,0,9,1
11795,2023-11-06,Basic,199,5,4.3,23,1,2,17,0
11796,2023-03-27,Standard,299,1,8.1,27,0,3,21,0
11797,2023-04-02,Premium,499,5,9.3,26,0,1,2,1
11798,2024-10-21,Basic,199,4,3.8,22,0,0,12,1
11799,2024-11-03,Premium,499,4,11.0,22,0,0,22,1
11800,2024-12-14,Premium,499,2,4.7,13,0,0,16,0
11801,2023-08-30,Basic,199,5,2.0,26,0,1,2,1
11802,2023-01-02,Basic,199,3,8.3,9,0,0,15,0
11803,2023-08-13,Premium,499,5,7.7,26,1,0,6,1
11804,2024-08-11,Standard,299,2,8.0,27,0,0,23,1
11805,2023-04-26,Basic,199,8,4.9,24,0,0,22,0
11806,2024-10-27,Basic,199,7,5.5,1,0,3,11,0
11807,2023-04-13,Standard,299,6,12.5,12,0,1,17,0
11808,2023-07-13,Standard,299,9,9.8,0,0,0,4,0
11809,2023-06-15,Standard,299,4,4.2,27,1,0,19,1
11810,2023-03-31,Premium,499,4,0.2,17,0,1,5,0
11811,2024-11-16,Basic,199,5,4.3,29,1,1,23,1
11812,2023-05-02,Standard,299,9,8.6,13,0,1,12,0
11813,2023-05-23,Standard,299,2,5.5,2,0,1,19,0
11814,2023-04-16,Standard,299,1,5.2,14,1,0,1,0
11815,2024-03-03,Basic,199,3,5.6,8,1,3,11,0
11816,2023-11-01,Premium,499,5,7.7,25,2,0,22,1
11817,2023-11-13,Premium,499,4,11.1,12,0,0,6,0
11818,2024-09-26,Standard,299,3,8.0,22,0,3,4,0
11819,2023-01-09,Standard,299,4,8.2,4,0,1,17,0
11820,2023-03-14,Basic,199,1,7.1,4,0,0,12,0
11821,2023-12-25,Standard,299,2,6.0,21,0,0,10,0
11822,2023-08-11,Standard,299,2,11.6,1,0,2,23,0
11823,2024-02-20,Standard,299,5,11.0,0,1,0,14,1
11824,2024-07-06,Premium,499,3,16.2,26,0,0,7,1
11825,2024-01-05,Standard,299,10,10.4,16,0,1,23,0
11826,2024-12-16,Basic,199,4,6.0,18,0,0,23,0
11827,2023-09-21,Premium,499,4,4.4,16,0,0,11,0
11828,2024-11-20,Basic,199,4,11.8,8,2,1,3,1
11829,2023-11-14,Basic,199,4,4.7,9,0,0,8,0
11830,2023-03-25,Basic,199,4,11.2,28,1,0,20,1
11831,2023-11-14,Standard,299,4,5.0,14,1,0,23,0
11832,2023-04-21,Premium,499,6,9.4,12,1,1,5,0
11833,2023-09-08,Standard,299,1,3.8,28,1,0,4,1
11834,2024-01-18,Premium,499,5,11.1,20,0,1,13,1
11835,2023-01-07,Standard,299,2,3.1,24,0,1,4,0
11836,2024-04-03,Basic,199,6,9.1,20,0,0,6,0
11837,2023-03-25,Premium,499,6,7.2,16,0,1,2,0
11838,2023-07-27,Basic,199,2,8.4,26,1,1,5,0
11839,2024-01-25,Basic,199,5,6.4,27,0,3,15,0
11840,2023-11-10,Standard,299,4,6.3,22,0,1,8,0
11841,2023-01-22,Basic,199,2,8.6,6,0,0,2,0
11842,2024-02-14,Basic,199,5,4.0,3,0,0,21,0
11843,2024-05-29,Standard,299,4,4.0,2,0,0,23,0
11844,2023-05-07,Standard,299,4,6.6,0,0,0,5,0
11845,2024-11-30,Standard,299,4,6.4,6,0,1,9,0
11846,2023-01-14,Premium,499,4,4.0,4,0,1,8,0
11847,2023-01-12,Standard,299,4,11.7,25,0,1,14,0
11848,2023-03-28,Premium,499,3,6.7,16,0,0,16,0
11849,2024-06-07,Basic,199,3,7.1,16,0,1,2,0
11850,2024-06-20,Standard,299,4,2.7,14,0,1,3,0
11851,2023-10-28,Premium,499,3,16.3,2,2,0,4,0
11852,2023-08-31,Standard,299,4,17.7,2,0,2,15,0
11853,2023-05-02,Standard,299,2,4.9,1,0,1,5,1
11854,2023-05-27,Basic,199,6,12.9,7,1,0,15,0
11855,2024-07-20,Basic,199,3,7.6,12,0,0,18,0
11856,2023-12-22,Standard,299,3,14.4,27,0,0,13,1
11857,2024-11-15,Basic,199,1,9.3,23,0,2,11,0
11858,2024-09-22,Premium,499,2,8.4,5,0,1,10,0
11859,2023-11-05,Basic,199,4,0.0,4,0,0,4,1
11860,2024-11-25,Premium,499,3,4.5,12,0,1,20,0
11861,2023-10-15,Premium,499,6,8.1,29,0,0,5,0
11862,2023-11-03,Basic,199,4,8.8,21,0,2,22,0
11863,2024-08-16,Basic,199,3,3.1,0,0,0,1,0
11864,2024-12-23,Premium,499,1,5.1,17,0,0,13,1
11865,2024-10-23,Premium,499,5,10.2,6,0,1,14,0
11866,2024-07-02,Standard,299,4,2.5,16,0,3,22,1
11867,2023-12-18,Basic,199,3,8.5,7,0,0,16,0
11868,2023-11-08,Standard,299,3,13.0,18,0,1,13,0
11869,2023-02-28,Standard,299,3,9.5,15,0,0,15,1
11870,2024-10-04,Basic,199,4,9.3,13,0,0,9,0
11871,2024-12-14,Standard,299,5,0.0,19,0,0,3,1
11872,2023-02-04,Basic,199,6,4.7,22,0,1,2,0
11873,2024-03-20,Basic,199,6,16.2,9,1,1,12,0
11874,2023-04-03,Basic,199,3,5.6,22,0,1,18,0
11875,2023-07-26,Basic,199,2,13.1,1,0,1,4,0
11876,2023-12-19,Basic,199,1,5.6,20,0,0,20,1
11877,2023-11-28,Standard,299,6,6.9,23,0,0,15,0
11878,2024-12-25,Basic,199,5,10.1,15,0,0,1,0
11879,2023-06-08,Basic,199,3,8.4,24,1,2,8,1
11880,2023-01-24,Basic,199,6,9.5,12,0,0,17,0
11881,2024-02-08,Premium,499,4,4.7,4,1,2,5,0
11882,2024-05-30,Standard,299,3,3.5,17,0,0,7,1
11883,2023-12-30,Standard,299,6,4.5,19,0,1,3,0
11884,2024-01-17,Standard,299,1,5.9,10,1,1,6,0
11885,2024-06-15,Premium,499,3,7.1,4,0,0,13,0
11886,2023-06-01,Basic,199,3,12.1,21,0,1,16,0
11887,2024-07-15,Standard,299,5,8.3,27,0,0,17,1
11888,2024-11-19,Standard,299,2,9.9,21,2,0,6,0
11889,2024-08-30,Standard,299,6,8.6,12,0,1,5,0
11890,2024-09-08,Basic,199,7,3.5,27,0,3,18,0
11891,2024-02-24,Standard,299,4,8.1,0,0,1,4,0
11892,2023-09-07,Basic,199,3,8.5,5,0,0,12,0
11893,2023-04-27,Standard,299,4,11.0,10,0,0,16,0
11894,2024-05-26,Standard,299,2,3.7,9,0,0,11,0
11895,2024-07-31,Basic,199,6,0.0,0,0,1,11,0
11896,2023-12-01,Premium,499,1,8.7,15,1,0,23,0
11897,2024-02-22,Basic,199,3,9.4,12,0,1,6,0
11898,2023-10-22,Premium,499,3,7.3,20,2,0,16,1
11899,2024-01-06,Standard,299,4,8.1,26,0,1,6,0
11900,2023-07-05,Basic,199,5,11.5,15,0,1,9,0
11901,2023-09-03,Basic,199,2,6.2,14,1,0,18,0
11902,2024-09-28,Premium,499,9,6.9,6,0,1,1,0
11903,2023-09-25,Basic,199,6,8.3,13,0,0,18,0
11904,2024-10-04,Basic,199,8,3.1,29,0,2,19,0
11905,2023-08-25,Basic,199,2,7.4,23,0,0,9,1
11906,2024-06-13,Standard,299,11,7.7,10,2,0,14,0
11907,2024-07-05,Standard,299,9,14.5,26,0,0,12,0
11908,2023-01-21,Basic,199,4,6.8,12,1,0,10,0
11909,2024-06-03,Basic,199,5,8.8,4,1,1,9,0
11910,2023-04-10,Basic,199,5,11.7,17,0,1,12,1
11911,2024-04-22,Basic,199,11,4.7,2,0,0,5,0
11912,2024-08-21,Standard,299,4,13.5,11,0,1,23,0
11913,2023-10-25,Standard,299,2,15.1,6,0,3,19,0
11914,2024-06-09,Basic,199,6,7.9,25,1,1,10,0
11915,2023-11-30,Basic,199,4,5.8,19,0,0,2,0
11916,2023-01-02,Basic,199,3,14.5,14,0,0,6,0
11917,2024-01-10,Premium,499,2,11.2,0,0,0,22,0
11918,2023-10-20,Premium,499,2,8.3,18,0,0,5,1
11919,2024-07-06,Premium,499,1,13.7,9,0,1,1,0
11920,2023-11-14,Basic,199,3,13.3,13,0,4,18,0
11921,2024-05-16,Basic,199,2,6.7,14,0,0,23,0
11922,2024-01-16,Basic,199,2,9.0,1,1,1,15,0
11923,2024-09-14,Basic,199,7,10.3,24,0,3,2,0
11924,2023-01-14,Standard,299,5,8.1,16,0,2,21,1
11925,2024-05-18,Premium,499,5,2.4,24,0,1,15,0
11926,2023-08-19,Premium,499,6,4.2,9,0,0,11,0
11927,2023-03-25,Premium,499,2,2.6,4,0,1,13,0
11928,2023-05-10,Basic,199,7,10.0,27,2,0,20,1
11929,2023-05-25,Standard,299,3,3.3,5,0,0,15,0
11930,2023-01-28,Basic,199,0,8.8,5,0,1,10,0
11931,2023-03-07,Basic,199,9,15.3,27,0,0,17,1
11932,2023-06-12,Standard,299,4,13.7,5,0,1,5,0
11933,2023-08-17,Basic,199,4,0.7,24,0,0,1,0
11934,2023-09-18,Standard,299,4,2.9,13,0,1,19,0
11935,2024-03-24,Basic,199,2,4.9,12,0,1,12,0
11936,2024-02-28,Standard,299,2,3.3,12,1,1,7,1
11937,2024-04-04,Premium,499,4,1.4,24,0,1,2,0
11938,2024-11-06,Basic,199,10,8.0,26,0,0,21,0
11939,2023-10-28,Premium,499,5,10.8,9,1,3,15,1
11940,2023-10-30,Basic,199,1,11.8,15,0,0,20,0
11941,2023-10-14,Standard,299,4,6.1,6,0,0,13,0
11942,2024-01-30,Standard,299,3,6.9,2,0,0,7,0
11943,2023-01-10,Standard,299,7,9.4,14,0,0,14,0
11944,2024-12-07,Premium,499,4,7.6,22,1,1,20,0
11945,2024-09-21,Basic,199,3,11.2,4,0,0,16,0
11946,2023-09-27,Standard,299,3,9.7,24,0,0,9,0
11947,2024-08-14,Standard,299,3,6.5,7,0,1,19,0
11948,2024-08-27,Premium,499,2,0.6,25,0,0,22,1
11949,2023-12-27,Basic,199,1,14.0,27,0,1,5,1
11950,2023-09-14,Premium,499,4,5.3,21,0,0,10,1
11951,2023-05-13,Standard,299,4,9.4,4,0,0,8,0
11952,2023-10-03,Basic,199,5,0.3,25,1,0,14,1
11953,2024-11-13,Standard,299,2,8.0,1,0,0,11,0
11954,2024-05-27,Basic,199,5,8.4,26,0,0,1,1
11955,2023-11-09,Standard,299,1,8.6,27,0,0,10,0
11956,2024-07-29,Premium,499,3,20.1,18,0,0,2,0
11957,2023-10-11,Standard,299,3,5.5,10,0,0,7,0
11958,2023-05-01,Standard,299,5,11.3,10,2,0,17,0
11959,2023-04-17,Standard,299,3,10.1,2,1,0,5,1
11960,2024-11-17,Basic,199,4,5.3,12,1,0,10,0
11961,2023-07-23,Basic,199,5,11.2,19,0,0,5,1
11962,2023-06-14,Standard,299,5,7.3,18,0,2,5,0
11963,2023-11-01,Basic,199,5,11.5,22,1,1,9,0
11964,2024-05-11,Basic,199,4,15.8,28,1,1,11,1
11965,2024-09-23,Standard,299,3,8.6,14,0,2,15,0
11966,2024-07-09,Basic,199,5,6.9,5,1,0,5,0
11967,2023-06-05,Basic,199,6,12.2,12,2,0,17,0
11968,2024-01-02,Standard,299,8,13.6,23,0,1,19,1
11969,2024-12-19,Basic,199,5,4.5,17,0,1,14,1
11970,2024-09-11,Premium,499,2,6.2,17,0,0,21,0
11971,2023-09-08,Premium,499,0,10.7,0,2,0,2,0
11972,2023-11-30,Standard,299,3,7.5,20,0,1,14,0
11973,2024-10-03,Basic,199,3,4.2,22,0,0,20,0
11974,2024-05-25,Premium,499,9,10.2,24,0,1,4,0
11975,2023-10-20,Premium,499,2,10.7,20,0,1,3,1
11976,2023-01-20,Premium,499,5,6.7,26,0,2,15,1
11977,2023-10-09,Basic,199,5,8.2,10,0,0,22,0
11978,2023-01-01,Standard,299,3,5.7,15,1,1,16,1
11979,2023-04-29,Premium,499,1,3.6,0,0,0,10,1
11980,2023-02-04,Standard,299,4,6.0,18,1,0,18,0
11981,2023-07-17,Standard,299,3,8.3,7,0,0,19,1
11982,2024-04-29,Standard,299,11,2.1,18,0,1,2,0
11983,2023-02-28,Standard,299,3,6.3,22,1,2,10,0
11984,2023-06-10,Basic,199,4,8.4,15,0,0,2,0
11985,2024-11-21,Standard,299,2,12.8,25,0,0,16,0
11986,2023-07-25,Basic,199,2,6.7,2,0,1,5,0
11987,2023-01-12,Standard,299,5,3.0,1,0,0,4,0
11988,2024-05-04,Basic,199,4,7.2,11,0,0,17,0
11989,2023-10-03,Standard,299,3,5.7,28,0,0,13,0
11990,2024-11-23,Basic,199,4,10.2,9,0,1,23,0
11991,2023-08-30,Standard,299,4,6.6,29,0,2,22,0
11992,2023-08-04,Premium,499,5,0.0,21,1,0,12,1
11993,2023-09-08,Basic,199,2,22.8,1,0,1,17,0
11994,2023-05-06,Basic,199,7,8.6,25,0,0,9,0
11995,2023-08-05,Basic,199,8,8.4,29,0,0,20,1
11996,2023-11-02,Premium,499,4,1.8,20,1,1,1,1
11997,2023-07-04,Standard,299,5,2.1,4,1,2,1,1
11998,2023-02-08,Standard,299,1,7.6,4,0,1,2,0
11999,2023-08-11,Basic,199,7,9.3,5,0,0,14,0
12000,2023-07-03,Standard,299,3,10.8,2,0,0,5,0
12001,2024-05-09,Premium,499,6,8.9,9,1,0,1,0
12002,2024-03-02,Premium,499,2,3.3,4,0,0,1,0
12003,2023-06-27,Standard,299,5,0.0,23,1,1,15,0
12004,2024-03-03,Basic,199,2,7.6,19,0,0,22,0
12005,2023-10-21,Basic,199,4,5.9,29,0,0,1,1
12006,2023-05-31,Basic,199,6,2.9,4,0,1,21,0
12007,2024-01-19,Basic,199,6,11.3,14,1,0,16,0
12008,2024-09-29,Basic,199,6,1.7,16,0,0,10,0
12009,2023-11-04,Basic,199,6,10.5,16,0,0,5,1
12010,2023-12-02,Basic,199,6,2.4,23,1,0,2,1
12011,2024-01-10,Premium,499,3,8.5,17,0,1,14,0
12012,2023-01-08,Standard,299,4,11.7,25,0,0,11,0
12013,2023-12-07,Premium,499,4,6.6,9,0,0,19,0
12014,2023-05-09,Standard,299,4,14.8,22,0,1,19,1
12015,2024-10-30,Basic,199,2,15.7,6,0,2,19,0
12016,2023-12-18,Standard,299,4,8.9,10,0,1,3,0
12017,2023-12-24,Basic,199,4,10.2,13,0,1,11,0
12018,2024-05-31,Standard,299,5,12.2,8,0,1,20,0
12019,2024-05-09,Basic,199,6,10.2,16,1,1,16,1
12020,2023-03-27,Premium,499,5,9.7,1,2,0,17,0
12021,2023-06-24,Basic,199,4,5.9,29,1,1,20,1
12022,2023-07-12,Basic,199,7,1.3,16,1,2,4,0
12023,2023-11-07,Premium,499,8,2.4,16,1,2,15,1
12024,2023-04-29,Basic,199,4,17.5,26,1,1,11,0
12025,2023-08-06,Standard,299,8,9.3,19,2,0,16,0
12026,2024-03-02,Standard,299,6,7.0,23,0,1,20,0
12027,2024-02-18,Premium,499,9,13.1,9,0,0,21,0
12028,2023-04-24,Premium,499,8,5.0,23,0,1,4,0
12029,2023-05-25,Premium,499,1,10.3,11,1,0,5,0
12030,2024-06-21,Basic,199,3,8.3,11,0,1,19,0
12031,2024-10-09,Premium,499,7,9.8,26,1,0,16,0
12032,2023-10-30,Standard,299,5,6.7,14,0,0,19,0
12033,2024-08-10,Standard,299,1,4.1,8,1,3,16,1
12034,2023-12-11,Basic,199,8,4.7,17,0,0,1,0
12035,2023-01-01,Standard,299,2,4.9,15,0,1,3,1
12036,2023-05-27,Premium,499,6,8.0,28,1,1,2,0
12037,2023-10-14,Premium,499,1,1.8,6,0,1,10,0
12038,2024-10-15,Standard,299,2,3.0,27,0,0,6,0
12039,2023-02-22,Basic,199,9,8.5,13,0,2,8,0
12040,2023-10-31,Basic,199,4,7.5,3,0,0,6,0
12041,2023-03-10,Premium,499,1,8.8,2,0,1,20,1
12042,2023-12-27,Standard,299,3,7.8,11,0,0,19,0
12043,2024-08-24,Standard,299,3,18.1,15,1,0,16,1
12044,2023-08-08,Basic,199,2,8.5,3,0,1,4,0
12045,2024-12-04,Standard,299,2,6.5,3,0,1,16,0
12046,2024-07-28,Standard,299,5,8.4,2,1,1,9,0
12047,2024-08-07,Premium,499,7,12.1,8,0,0,9,0
12048,2023-06-10,Standard,299,6,7.8,23,0,0,8,0
12049,2024-11-11,Basic,199,4,10.7,13,0,0,5,0
12050,2023-03-30,Standard,299,7,9.6,11,0,0,21,0
12051,2024-11-18,Basic,199,9,6.8,9,0,0,17,0
12052,2024-08-07,Premium,499,3,8.4,13,2,0,16,0
12053,2024-08-11,Basic,199,4,14.4,11,0,0,18,0
12054,2023-06-08,Standard,299,2,9.0,11,0,0,22,0
12055,2024-05-03,Basic,199,2,4.1,1,0,0,6,0
12056,2023-11-20,Standard,299,9,6.7,18,0,1,10,0
12057,2024-09-01,Standard,299,6,0.0,12,0,0,20,0
12058,2024-01-16,Standard,299,10,8.5,9,0,0,16,0
12059,2023-04-12,Basic,199,4,13.2,22,0,0,19,0
12060,2024-05-08,Basic,199,5,2.6,20,0,1,8,1
12061,2024-10-05,Basic,199,3,8.6,0,1,0,18,1
12062,2024-09-05,Standard,299,3,11.9,0,0,3,5,0
12063,2023-01-19,Basic,199,3,12.4,27,1,1,13,1
12064,2024-03-29,Standard,299,4,13.1,7,0,1,15,0
12065,2024-04-26,Premium,499,3,0.5,5,0,0,6,0
12066,2024-08-16,Premium,499,0,10.0,19,0,1,2,0
12067,2024-02-01,Standard,299,5,2.0,2,1,1,23,1
12068,2023-10-06,Standard,299,4,4.0,12,0,2,15,0
12069,2023-12-31,Basic,199,6,11.3,24,0,0,11,0
12070,2023-11-27,Standard,299,5,8.6,24,0,1,5,0
12071,2024-10-02,Premium,499,5,10.9,11,1,1,10,0
12072,2023-12-10,Basic,199,7,4.3,19,0,2,20,0
12073,2024-03-30,Standard,299,4,13.9,15,0,0,20,1
12074,2024-08-23,Premium,499,4,10.8,10,0,0,18,0
12075,2024-12-25,Premium,499,5,11.6,23,0,0,12,0
12076,2024-10-16,Basic,199,3,3.7,3,0,0,17,0
12077,2023-03-06,Standard,299,3,12.7,7,1,3,17,1
12078,2023-03-17,Basic,199,4,6.7,6,0,1,4,1
12079,2024-12-11,Basic,199,6,5.6,15,0,0,19,0
12080,2023-05-23,Premium,499,6,10.5,29,0,0,23,0
12081,2024-08-27,Premium,499,3,10.3,11,0,1,18,0
12082,2024-04-17,Premium,499,1,4.6,5,0,2,20,0
12083,2024-02-21,Basic,199,5,16.2,22,0,0,21,1
12084,2023-11-01,Premium,499,5,15.3,5,0,0,10,0
12085,2024-05-11,Standard,299,5,10.4,10,1,1,14,0
12086,2023-10-18,Basic,199,3,9.7,11,0,0,20,0
12087,2023-04-12,Standard,299,1,9.3,15,0,0,13,0
12088,2023-09-24,Basic,199,4,1.8,21,0,1,14,1
12089,2024-09-13,Premium,499,4,8.5,15,1,1,4,0
12090,2023-01-03,Standard,299,1,8.4,29,1,0,4,0
12091,2023-03-26,Basic,199,5,5.7,22,0,2,23,0
12092,2023-11-24,Basic,199,3,6.8,15,0,3,4,0
12093,2024-03-25,Basic,199,0,0.0,3,0,1,11,0
12094,2024-03-29,Basic,199,1,3.6,11,0,0,1,1
12095,2024-09-20,Standard,299,2,11.7,4,1,0,6,0
12096,2023-08-09,Premium,499,4,14.9,8,0,0,5,0
12097,2023-06-03,Basic,199,3,4.2,17,0,3,5,1
12098,2024-10-26,Basic,199,0,8.7,8,0,1,12,0
12099,2023-01-12,Standard,299,6,12.4,15,0,0,15,0
12100,2023-05-13,Premium,499,2,5.9,20,1,1,6,0
12101,2023-10-31,Basic,199,4,10.7,25,0,0,12,1
12102,2023-10-20,Basic,199,2,7.9,0,0,3,22,0
12103,2023-10-27,Standard,299,3,12.8,26,0,0,14,0
12104,2023-02-12,Basic,199,6,2.9,22,0,0,22,0
12105,2023-12-09,Basic,199,5,3.6,4,0,1,23,0
12106,2023-11-22,Standard,299,1,9.1,18,0,1,11,0
12107,2024-05-12,Standard,299,2,8.4,2,0,1,8,0
12108,2023-12-30,Standard,299,3,7.8,0,1,0,20,0
12109,2024-03-02,Standard,299,4,10.3,22,0,1,7,0
12110,2023-01-21,Standard,299,7,4.3,13,0,1,6,0
12111,2024-02-11,Basic,199,4,2.5,17,2,1,13,1
12112,2024-09-10,Basic,199,2,6.0,7,0,2,6,0
12113,2023-12-02,Basic,199,3,6.4,13,1,2,20,0
12114,2023-04-27,Basic,199,5,6.9,19,0,0,22,0
12115,2023-05-04,Standard,299,2,13.1,19,0,1,2,0
12116,2024-02-03,Premium,499,6,11.1,12,0,1,11,0
12117,2024-12-15,Premium,499,3,10.1,26,0,0,8,0
12118,2023-02-20,Standard,299,2,8.9,20,1,1,22,1
12119,2023-11-20,Basic,199,7,6.3,15,0,0,4,0
12120,2023-05-21,Basic,199,4,4.6,8,2,1,7,0
12121,2024-04-14,Premium,499,2,3.2,6,0,0,15,0
12122,2023-11-30,Standard,299,7,5.2,2,0,0,19,0
12123,2024-01-08,Standard,299,5,7.8,19,0,0,10,1
12124,2024-07-17,Premium,499,3,3.4,24,0,0,3,0
12125,2024-05-08,Standard,299,2,8.7,0,0,0,10,0
12126,2024-06-22,Premium,499,4,7.2,23,0,0,19,0
12127,2024-10-30,Basic,199,2,6.4,7,0,0,3,0
12128,2023-06-05,Standard,299,3,12.6,13,2,2,18,0
12129,2023-10-18,Premium,499,3,0.0,12,1,0,5,0
12130,2024-10-09,Basic,199,2,6.5,6,2,2,22,0
12131,2023-05-24,Standard,299,10,0.0,12,0,0,1,1
12132,2023-04-16,Basic,199,7,9.0,21,0,2,6,1
12133,2024-02-24,Premium,499,3,11.0,6,1,1,7,1
12134,2024-10-31,Basic,199,2,2.6,25,0,0,2,0
12135,2024-10-19,Standard,299,6,3.1,19,0,1,17,0
12136,2023-01-02,Basic,199,4,1.2,19,1,0,23,1
12137,2024-08-11,Standard,299,4,8.3,4,1,0,22,0
12138,2024-10-05,Basic,199,5,6.6,3,0,2,3,0
12139,2023-03-31,Basic,199,4,6.9,3,0,1,2,0
12140,2023-12-11,Standard,299,5,6.5,24,0,0,18,0
12141,2023-12-16,Premium,499,3,4.1,5,0,0,14,0
12142,2024-04-03,Basic,199,6,12.5,13,0,1,16,1
12143,2023-09-20,Basic,199,5,9.1,2,0,0,12,0
12144,2023-12-17,Premium,499,2,3.3,2,0,0,18,0
12145,2023-04-18,Standard,299,2,5.2,25,0,0,8,0
12146,2024-08-08,Premium,499,5,4.5,23,0,1,1,1
12147,2023-02-08,Basic,199,5,13.6,2,0,0,3,0
12148,2023-06-08,Standard,299,5,10.8,29,0,0,22,1
12149,2024-08-05,Basic,199,8,7.5,3,0,0,7,0
12150,2023-11-08,Basic,199,9,14.8,21,0,1,2,1
